Analysis,Analysis Name,Analysis Task Index,Run Id,Established Products,Launch Products,Decline Products,Growth Slope,Availability,Probability Launch,N Scenarios Sampled,Seed,Capacity Seed,Evaluation Include No Launch,Solver Threads,Time Limit Multi,Time Limit Single,Time Limit Long,Time Limit Evaluation,Multi Profit,Single Profit,Long Profit,N Arcs Multi,N Arcs Single,N Arcs Long,Multi Machines,Single Machines,N Machines Long,VMPSP,VMPLC,Percent Vmpsp,Percent Vmplc,Planning Scenarios,Evaluation Scenarios,Status,Runtime Seconds,Error Type,Error Message,Growth Demand Level,Launch Time,Net Revenue,Decline Slope,Decline Demand Level,Competition Time,Number of Arcs Multi-Period,Number of Arcs Start-Period,Number of Arcs Long-Chain,Number Of Machines Multi-Period,Number Of Machines Start-Period,Number Of Machines Long-Chain,Decline Time,Unit Operating Profit
2,Launch products vs net revenue,3,4,4,0,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,274361.3807316168,264700.52950874896,263613.657281827,8,8,8,5,5,4,9660.851222867845,10747.723449789803,3.6497287107045744,4.077073836238881,40,81,success,306.8082460799488,,,45,3,400,0.5,15,3,8,8,8,5,5,4,3,400
2,Launch products vs net revenue,4,5,4,0,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,356529.5675754452,346705.7630809111,337381.1525582636,8,8,8,5,5,4,9823.804494534095,19148.4150171816,2.8334702046015443,5.67560305962104,40,81,success,192.4168491780292,,,45,3,500,0.5,15,3,8,8,8,5,5,4,3,500
2,Launch products vs net revenue,5,6,4,0,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,440724.4623716533,428710.9966530735,411148.6478347024,8,8,8,6,5,4,12013.46571857977,29575.8145369509,2.802229430168185,7.193460246728472,40,81,success,199.1837190099759,,,45,3,600,0.5,15,3,8,8,8,6,5,4,3,600
2,Launch products vs net revenue,6,7,4,0,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,532239.8143889179,510716.2302252352,484916.143111137,12,8,8,8,5,4,21523.58416368265,47323.6712777809,4.214392041974154,9.759145359476078,40,81,success,309.22771046997514,,,45,3,700,0.5,15,3,12,8,8,8,5,4,3,700
2,Launch products vs net revenue,7,8,4,0,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,626686.372282314,592721.4637974002,558683.6383875759,12,8,8,8,5,4,33964.90848491376,68002.73389473814,5.730332130594717,12.171957297872856,40,81,success,320.04528091300745,,,45,3,800,0.5,15,3,12,8,8,8,5,4,3,800
2,Launch products vs net revenue,8,9,4,0,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,721191.0469277676,674726.6973695573,632451.1336640102,12,8,8,8,5,4,46464.34955821023,88739.91326375736,6.88639559385347,14.03110984237724,40,81,success,327.56091213109903,,,45,3,900,0.5,15,3,12,8,8,8,5,4,3,900
2,Launch products vs net revenue,9,10,4,0,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,815644.0622380608,756731.9309417246,706218.6289404491,12,8,8,8,5,4,58912.131296336185,109425.43329761166,7.785072743398345,15.494554917332662,40,81,success,330.03927425597794,,,45,3,1000,0.5,15,3,12,8,8,8,5,4,3,1000
2,Launch products vs net revenue,10,11,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,33744.12110261124,33744.12110261124,11991.982662782706,3,3,8,3,3,4,0.0,21752.138439828537,0.0,181.38900840256065,40,81,success,6.421122405095957,,,45,3,100,0.5,15,3,3,3,8,3,3,4,3,100
2,Launch products vs net revenue,11,12,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,91435.8938069643,88080.48507316393,81440.28914948733,5,3,8,4,3,4,3355.4087338003737,9995.604657476972,3.809480307713119,12.273537780704077,40,81,success,308.4929233540315,,,45,3,200,0.5,15,3,5,3,8,4,3,4,3,200
2,Launch products vs net revenue,12,13,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,171902.7589670305,150849.6951566435,150888.59563619192,8,8,8,5,4,4,21053.063810387015,21014.16333083858,13.956318432414031,13.926939436500495,40,81,success,363.8710751790786,,,45,3,300,0.5,15,3,8,8,8,5,4,4,3,300
2,Launch products vs net revenue,13,14,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,254725.1428706261,225423.9264855476,220336.90212289657,10,8,8,5,5,4,29301.2163850785,34388.24074772952,12.998272562232737,15.607118197817345,40,81,success,381.6788900700631,,,45,3,400,0.5,15,3,10,8,8,5,5,4,3,400
2,Launch products vs net revenue,14,15,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,342425.63941870345,304110.0093019103,289785.20860959945,10,8,8,6,5,4,38315.63011679315,52640.430809104,12.599266365729736,18.165327023306265,40,81,success,359.105754425982,,,45,3,500,0.5,15,3,10,8,8,6,5,4,3,500
2,Launch products vs net revenue,15,16,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,431165.39629887545,382796.092118272,359233.5150963057,10,8,8,6,5,4,48369.304180603474,71931.88120256976,12.635788394009747,20.02371109034348,40,81,success,361.7716092810733,,,45,3,600,0.5,15,3,10,8,8,6,5,4,3,600
2,Launch products vs net revenue,16,17,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,523978.3053518182,461482.1749346349,428681.8215830096,14,8,8,8,5,4,62496.13041718333,95296.4837688086,13.542479820815467,22.23012009627647,40,81,success,360.95189838600345,,,45,3,700,0.5,15,3,14,8,8,8,5,4,3,700
2,Launch products vs net revenue,17,18,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,620488.3281106594,540487.9785034918,498130.1280697151,14,9,8,8,5,4,80000.34960716753,122358.20004094427,14.80150397214629,24.563501211036943,40,81,success,359.5494213020429,,,45,3,800,0.5,15,3,14,9,8,8,5,4,3,800
2,Launch products vs net revenue,18,19,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,717035.0786016083,619339.0264139158,567578.4345564169,14,9,8,8,5,4,97696.05218769249,149456.64404519135,15.774244480179163,26.33233310951941,40,81,success,362.8339229489211,,,45,3,900,0.5,15,3,14,9,8,8,5,4,3,900
2,Launch products vs net revenue,19,20,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,813640.0860722472,698190.0743243392,637026.7410431207,14,9,8,8,5,4,115450.01174790808,176613.3450291265,16.535613437305415,27.724635976807672,40,81,success,359.4618803539779,,,45,3,1000,0.5,15,3,14,9,8,8,5,4,3,1000
2,Launch products vs net revenue,20,21,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,22539.585626560005,22539.585626560005,-21776.6127642141,2,2,8,2,2,4,0.0,44316.19839077411,0.0,0.0,40,81,success,4.85472614702303,,,45,3,100,0.5,15,3,2,2,8,2,2,4,3,100
2,Launch products vs net revenue,21,22,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,66573.63142032015,58807.33316508097,39903.098295493706,8,2,8,5,2,4,7766.298255239177,26670.53312482644,13.20634321817998,66.83825132405413,40,81,success,305.5604863630142,,,45,3,200,0.5,15,3,8,2,8,5,2,4,3,200
2,Launch products vs net revenue,22,23,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,148181.2427051444,103006.888612457,101582.809355201,9,8,8,6,5,4,45174.3540926874,46598.4333499434,43.85566315146839,45.872361323464006,40,81,success,390.8986767180031,,,45,3,300,0.5,15,3,9,8,8,6,5,4,3,300
2,Launch products vs net revenue,23,24,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,237497.36005413847,175782.65307657773,163262.52041490932,9,8,8,6,5,4,61714.70697756074,74234.83963922915,35.10853084614412,45.46961510245679,40,81,success,394.50866898102686,,,45,3,400,0.5,15,3,9,8,8,6,5,4,3,400
2,Launch products vs net revenue,24,25,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,327389.22459377453,248939.932947946,224942.2314746172,11,8,8,6,5,4,78449.29164582852,102446.99311915733,31.513341679188333,45.54369023885032,40,81,success,483.5877700039418,,,45,3,500,0.5,15,3,11,8,8,6,5,4,3,500
2,Launch products vs net revenue,25,26,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,418313.629349157,324542.58035571664,286621.9425343239,11,9,8,7,6,4,93771.04899344034,131691.68681483308,28.893296186485635,45.94612877521147,40,81,success,483.7362549100071,,,45,3,600,0.5,15,3,11,9,8,7,6,4,3,600
2,Launch products vs net revenue,26,27,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,512483.7038870432,403300.5237503704,348301.6535940314,12,9,8,7,6,4,109183.18013667274,164182.05029301177,27.072412185671634,47.13788998670009,40,81,success,483.4828487090999,,,45,3,700,0.5,15,3,12,9,8,7,6,4,3,700
2,Launch products vs net revenue,27,28,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,609438.321762554,482227.6304414534,409981.3646537405,13,9,8,8,6,4,127210.69132110057,199456.9571088135,26.379801423789434,48.650249573482334,40,81,success,483.6074933030177,,,45,3,800,0.5,15,3,13,9,8,8,6,4,3,800
2,Launch products vs net revenue,28,29,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,707172.8863311571,561051.7879360379,471661.07571344805,13,9,8,8,6,4,146121.0983951192,235511.810617709,26.0441373750292,49.93242451933671,40,81,success,483.4621856058948,,,45,3,900,0.5,15,3,13,9,8,8,6,4,3,900
2,Launch products vs net revenue,29,30,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,804774.8553674987,639686.1821233927,533340.7867731564,13,9,8,8,6,4,165088.673244106,271434.06859434233,25.80775978247739,50.89317661913418,40,81,success,483.6318122769008,,,45,3,1000,0.5,15,3,13,9,8,8,6,4,3,1000
2,Launch products vs net revenue,30,31,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,11284.417374287486,11284.417374287486,-55576.95797196152,1,1,8,1,1,4,0.0,66861.37534624901,0.0,0.0,40,81,success,4.216032224940136,,,45,3,100,0.5,15,3,1,1,8,1,1,4,3,100
2,Launch products vs net revenue,31,32,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,40883.73263340758,29432.915704555453,-1697.5921200011217,8,1,8,5,1,4,11450.816928852124,42581.3247534087,38.904799795556215,0.0,40,81,success,304.25321590097155,,,45,3,200,0.5,15,3,8,1,8,5,1,4,3,200
2,Launch products vs net revenue,32,33,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,128521.82802858594,54722.0122114167,52181.77373195914,9,7,8,6,5,4,73799.81581716923,76340.0542966268,134.8631251571051,146.29639591931257,40,81,success,483.6119670979679,,,45,3,300,0.5,15,3,9,7,8,6,5,4,3,300
2,Launch products vs net revenue,33,34,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,218486.85407066825,126068.61032438496,106061.13958391966,10,9,8,6,6,4,92418.24374628329,112425.71448674859,73.30789441438552,106.00085472190597,40,81,success,483.58580262202304,,,45,3,400,0.5,15,3,10,9,8,6,6,4,3,400
2,Launch products vs net revenue,34,35,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,313012.92348197085,200974.1192539901,159940.50543588022,12,9,8,7,6,4,112038.80422798076,153072.41804609064,55.7478767136114,95.705848639735,40,81,success,483.6954556800192,,,45,3,500,0.5,15,3,12,9,8,7,6,4,3,500
2,Launch products vs net revenue,35,36,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,409067.52862083074,276098.9343638864,213819.8712878402,12,9,8,7,6,4,132968.5942569443,195247.65733299055,48.15976365982549,91.31408421350696,40,81,success,483.50164455000777,,,45,3,600,0.5,15,3,12,9,8,7,6,4,3,600
2,Launch products vs net revenue,36,37,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,505557.2126962873,351168.4061051357,267699.23713980225,13,9,8,7,6,4,154388.80659115163,237857.97555648506,43.96432136464162,88.85269083985735,40,81,success,483.601101434906,,,45,3,700,0.5,15,3,13,9,8,7,6,4,3,700
2,Launch products vs net revenue,37,38,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,601550.1019873471,426043.2690418852,321578.60299176123,13,9,8,7,6,4,175506.8329454619,279971.4989955859,41.19460291912452,87.06160683295172,40,81,success,483.84213021595497,,,45,3,800,0.5,15,3,13,9,8,7,6,4,3,800
2,Launch products vs net revenue,38,39,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,700345.288656735,501352.72596959176,375457.9688437215,13,9,8,8,6,4,198992.56268714322,324887.3198130135,39.69113009255136,86.53094268142775,40,81,success,483.6533577959053,,,45,3,900,0.5,15,3,13,9,8,8,6,4,3,900
2,Launch products vs net revenue,39,40,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,799415.200729865,576356.6059297029,429337.3346956824,13,9,8,8,6,4,223058.59480016213,370077.8660341826,38.70149010270356,86.19745736682712,40,81,success,483.6192800269928,,,45,3,1000,0.5,15,3,13,9,8,8,6,4,3,1000
2,Launch products vs net revenue,40,41,0,4,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,-0.0,-0.0,-89378.53519157734,0,0,8,0,0,4,0.0,89378.53519157734,0.0,0.0,40,81,success,3.86085787799675,,,45,3,100,0.5,15,3,0,0,8,0,0,4,3,100
2,Launch products vs net revenue,41,42,0,4,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,15535.078829189732,-0.0,-43300.74655923269,9,0,8,6,0,4,15535.078829189732,58835.825388422425,0.0,0.0,40,81,success,303.7571487559471,,,45,3,200,0.5,15,3,9,0,8,6,0,4,3,200
2,Launch products vs net revenue,42,43,0,4,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,103552.869516816,6578.188625384908,2777.042073111632,9,4,8,6,4,4,96974.6808914311,100775.82744370437,1474.185165764486,3628.890913085325,40,81,success,483.5942488020519,,,45,3,300,0.5,15,3,9,4,8,6,4,4,3,300
2,Launch products vs net revenue,43,44,0,4,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,199587.1349155448,74629.51379954864,48854.83070545652,10,9,8,7,6,4,124957.62111599615,150732.30421008827,167.43727079828824,308.5310132765504,40,81,success,483.68894334998913,,,45,3,400,0.5,15,3,10,9,8,7,6,4,3,400
2,Launch products vs net revenue,44,45,0,4,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,296098.3444785885,144300.3131144133,94932.61933780118,12,10,8,7,7,4,151798.0313641752,201165.7251407873,105.19591266847574,211.9036918437636,40,81,success,483.5621953199152,,,45,3,500,0.5,15,3,12,10,8,7,7,4,3,500
2,Launch products vs net revenue,45,46,0,4,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,393205.2423465918,219657.28109099675,141010.40797014517,12,10,8,7,7,4,173547.96125559503,252194.8343764466,79.00851744755042,178.848382900815,40,81,success,484.72719458292704,,,45,3,600,0.5,15,3,12,10,8,7,7,4,3,600
2,Launch products vs net revenue,46,47,0,4,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,490424.6213912688,295258.42651833186,187088.1966024901,13,10,8,7,7,4,195166.19487293693,303336.4247887787,66.1001269885246,162.13552233510674,40,81,success,483.7609671819955,,,45,3,700,0.5,15,3,13,10,8,7,7,4,3,700
2,Launch products vs net revenue,47,48,0,4,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,587268.3846827452,370718.1260767556,233165.9852348349,12,10,8,8,7,4,216550.25860598963,354102.3994479103,58.41372281892519,151.8670912016919,40,81,success,483.6115380040137,,,45,3,800,0.5,15,3,12,10,8,8,7,4,3,800
2,Launch products vs net revenue,48,49,0,4,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,687299.1080725046,446227.8804892227,279243.77386717865,12,10,8,8,7,4,241071.22758328193,408055.334205326,54.02424145236802,146.12871347291565,40,81,success,483.66746727202553,,,45,3,900,0.5,15,3,12,10,8,8,7,4,3,900
2,Launch products vs net revenue,49,50,0,4,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,787408.2700921564,521538.2319477097,325321.56249952427,12,10,8,8,7,4,265870.0381444467,462086.7075926321,50.97805335412174,142.0399877715784,40,81,success,483.5039662019117,,,45,3,1000,0.5,15,3,12,10,8,8,7,4,3,1000
3,Launch products vs growth demand level,0,1,4,0,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,192193.19388778624,189837.44470429813,189846.16200539024,8,4,8,5,4,4,2355.7491834881075,2347.031882395997,1.240929673888921,1.2362809221970934,40,81,success,201.598335037008,,,30,3,300,0.5,15,3,8,4,8,5,4,4,3,300
3,Launch products vs growth demand level,1,2,4,0,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,192193.19388778624,189837.44470429813,189846.16200539024,8,4,8,5,4,4,2355.7491834881075,2347.031882395997,1.240929673888921,1.2362809221970934,40,81,success,166.77941838186234,,,35,3,300,0.5,15,3,8,4,8,5,4,4,3,300
3,Launch products vs growth demand level,2,3,4,0,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,192193.19388778624,189837.44470429813,189846.16200539024,8,4,8,5,4,4,2355.7491834881075,2347.031882395997,1.240929673888921,1.2362809221970934,40,81,success,169.95260714995675,,,40,3,300,0.5,15,3,8,4,8,5,4,4,3,300
3,Launch products vs growth demand level,3,4,4,0,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,192193.19388778624,189837.44470429813,189846.16200539024,8,4,8,5,4,4,2355.7491834881075,2347.031882395997,1.240929673888921,1.2362809221970934,40,81,success,169.9024187962059,,,45,3,300,0.5,15,3,8,4,8,5,4,4,3,300
3,Launch products vs growth demand level,4,5,4,0,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,192193.19388778624,189837.44470429813,189846.16200539024,8,4,8,5,4,4,2355.7491834881075,2347.031882395997,1.240929673888921,1.2362809221970934,40,81,success,176.28386393398978,,,50,3,300,0.5,15,3,8,4,8,5,4,4,3,300
3,Launch products vs growth demand level,5,6,4,0,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,192193.19388778624,189837.44470429813,189846.16200539024,8,4,8,5,4,4,2355.7491834881075,2347.031882395997,1.240929673888921,1.2362809221970934,40,81,success,170.8419611109421,,,55,3,300,0.5,15,3,8,4,8,5,4,4,3,300
3,Launch products vs growth demand level,6,7,4,0,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,192193.19388778624,189837.44470429813,189846.16200539024,8,4,8,5,4,4,2355.7491834881075,2347.031882395997,1.240929673888921,1.2362809221970934,40,81,success,188.1297992649488,,,60,3,300,0.5,15,3,8,4,8,5,4,4,3,300
3,Launch products vs growth demand level,7,8,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,160218.94163022583,149558.6199083699,149618.56366033963,9,8,8,5,4,4,10660.32172185593,10600.377969886205,7.127855103495332,7.084934991055604,40,81,success,344.38924752292223,,,30,3,300,0.5,15,3,9,8,8,5,4,4,3,300
3,Launch products vs growth demand level,8,9,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,164366.59577274884,150265.17137453536,150333.26524792245,9,8,8,5,4,4,14101.42439821348,14033.330524826393,9.384359841486976,9.334813889449746,40,81,success,345.810648499988,,,35,3,300,0.5,15,3,9,8,8,5,4,4,3,300
3,Launch products vs growth demand level,9,10,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,168230.0060753791,150657.65294515225,150712.01781693395,8,8,8,5,4,4,17572.35313022684,17517.98825844514,11.6637640283857,11.623484651186738,40,81,success,359.75099308788776,,,40,3,300,0.5,15,3,8,8,8,5,4,4,3,300
3,Launch products vs growth demand level,10,11,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,171902.75896703074,150849.6951566435,150888.59563619192,8,8,8,5,4,4,21053.063810387248,21014.16333083881,13.95631843241419,13.926939436500648,40,81,success,369.5989899309352,,,45,3,300,0.5,15,3,8,8,8,5,4,4,3,300
3,Launch products vs growth demand level,11,12,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,174849.0227933772,150910.14168622028,150962.26881524056,9,8,8,5,4,4,23938.88110715692,23886.753978136636,15.8630035328784,15.82299614705123,40,81,success,354.8544488539919,,,50,3,300,0.5,15,3,9,8,8,5,4,4,3,300
3,Launch products vs growth demand level,12,13,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,176784.7418117624,150925.85834152155,150982.74434306467,9,8,8,5,4,4,25858.883470240835,25801.997468697722,17.13350101460164,17.08936844469467,40,81,success,371.3466814549174,,,55,3,300,0.5,15,3,9,8,8,5,4,4,3,300
3,Launch products vs growth demand level,13,14,3,1,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,180365.97982824303,151577.10722800842,150991.23704965514,9,9,8,6,5,4,28788.87260023461,29374.742778587883,18.992889577269224,19.45460104345504,40,81,success,367.8006630700547,,,60,3,300,0.5,15,3,9,9,8,6,5,4,3,300
3,Launch products vs growth demand level,14,15,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,128834.66551525316,100983.1103240599,100118.89881188211,8,6,8,4,3,4,27851.555191193256,28715.766703371046,27.58040933955809,28.681664544999023,40,81,success,343.57636199402623,,,30,3,300,0.5,15,3,8,6,8,4,3,4,3,300
3,Launch products vs growth demand level,15,16,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,136189.726526351,101768.87593051176,101243.78110920772,9,7,8,5,4,4,34420.85059583925,34945.94541714329,33.822571273502064,34.5166340433774,40,81,success,381.6049479709473,,,35,3,300,0.5,15,3,9,7,8,5,4,4,3,300
3,Launch products vs growth demand level,16,17,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,143649.0503471485,102348.99476206064,101541.81547992885,8,7,8,5,4,4,41300.05558508786,42107.23486721965,40.3521848759742,41.467876724680735,40,81,success,406.68247107602656,,,40,3,300,0.5,15,3,8,7,8,5,4,4,3,300
3,Launch products vs growth demand level,17,18,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,148181.2427051444,103006.888612457,101582.809355201,9,8,8,6,5,4,45174.3540926874,46598.4333499434,43.85566315146839,45.872361323464006,40,81,success,391.13581976806745,,,45,3,300,0.5,15,3,9,8,8,6,5,4,3,300
3,Launch products vs growth demand level,18,19,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,156186.33437737677,104202.93234167687,101586.50539080672,10,8,8,6,5,4,51983.402035699895,54599.82898657005,49.88669787645571,53.74712790495415,40,81,success,364.72187641006894,,,50,3,300,0.5,15,3,10,8,8,6,5,4,3,300
3,Launch products vs growth demand level,19,20,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,162387.9443913484,104419.51924325316,101586.50539080676,10,8,8,6,5,4,57968.42514809524,60801.439000541635,55.51493204355155,59.851885608857614,40,81,success,420.31848997203633,,,55,3,300,0.5,15,3,10,8,8,6,5,4,3,300
3,Launch products vs growth demand level,20,21,2,2,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,168463.85259986226,104444.11380985126,101586.50539080704,10,8,8,7,5,4,64019.738790011004,66877.34720905522,61.29568862689953,65.83290462820393,40,81,success,483.5057633821853,,,60,3,300,0.5,15,3,10,8,8,7,5,4,3,300
3,Launch products vs growth demand level,21,22,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,97268.5662780794,51489.908301376025,50581.60019148918,8,6,8,4,3,4,45778.65797670337,46686.96608659021,88.90802001191362,92.30029479068502,40,81,success,420.91074892599136,,,30,3,300,0.5,15,3,8,6,8,4,3,4,3,300
3,Launch products vs growth demand level,22,23,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,108418.58526293108,53086.36321876579,51986.97502889478,9,6,8,5,4,4,55332.22204416529,56431.6102340363,104.23057578109923,108.54951687931668,40,81,success,461.5312593919225,,,35,3,300,0.5,15,3,9,6,8,5,4,4,3,300
3,Launch products vs growth demand level,23,24,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,116079.10470414384,53930.467599344585,52174.68684429463,8,5,8,5,4,4,62148.63710479926,63904.417859849214,115.23845401547108,122.48165101701464,40,81,success,421.91116315778345,,,40,3,300,0.5,15,3,8,5,8,5,4,4,3,300
3,Launch products vs growth demand level,24,25,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,128521.82802858594,54722.0122114167,52181.77373195914,9,7,8,6,5,4,73799.81581716923,76340.0542966268,134.8631251571051,146.29639591931257,40,81,success,483.4421079540625,,,45,3,300,0.5,15,3,9,7,8,6,5,4,3,300
3,Launch products vs growth demand level,25,26,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,135844.49284228042,55669.75154629929,52181.773731958936,11,7,8,7,5,4,80174.74129598113,83662.71911032149,144.01850029688313,160.3293892232757,40,81,success,483.46092654415406,,,50,3,300,0.5,15,3,11,7,8,7,5,4,3,300
3,Launch products vs growth demand level,26,27,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,147635.0786342104,56365.72295439249,52181.773731959314,11,9,8,7,6,4,91269.3556798179,95453.30490225108,161.92350757865233,182.92460772330864,40,81,success,483.459967603907,,,55,3,300,0.5,15,3,11,9,8,7,6,4,3,300
3,Launch products vs growth demand level,27,28,1,3,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,156135.08789957076,57025.835234445374,52181.7737319592,11,8,8,8,7,4,99109.25266512539,103953.31416761156,173.79710837669646,199.2138379610972,40,81,success,483.42398642003536,,,60,3,300,0.5,15,3,11,8,8,8,7,4,3,300
3,Launch products vs growth demand level,28,29,0,4,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,65804.29841475782,1814.2880391072688,1045.1993219186843,8,6,8,4,3,4,63990.010375650556,64759.09909283914,3527.003926407255,6195.86118501877,40,81,success,483.4298763528932,,,30,3,300,0.5,15,3,8,6,8,4,3,4,3,300
3,Launch products vs growth demand level,29,30,0,4,0,0.5,0.8,0.975,40,0,73,False,8,300.0,180.0,180.0,60.0,79558.66825186249,5220.461796397838,2677.383252140833,8,4,8,5,4,4,74338.20645546465,76881.28499972165,1423.9775972838002,2871.50840053427,40,81,success,320.66513592610136,,,35,3,300,0.5,15,3,8,4,8,5,4,4,3,300
