analysis,analysis_name,analysis_task_index,run_id,established_products,launch_products,decline_products,compete_products,established_demand,launch_demand,compete_demand,profit_established,profit_launch,profit_compete,probability_launch,availability,analysis11_mode,n_scenarios_sampled,seed,capacity_seed,evaluation_include_no_launch,solver_threads,time_limit_multi,time_limit_single,time_limit_long,time_limit_evaluation,multi_profit,single_profit,long_profit,n_arcs_multi,n_arcs_single,n_arcs_long,multi_machines,single_machines,n_machines_long,VMPSP,VMPLC,percent_vmpsp,percent_vmplc,planning_scenarios,evaluation_scenarios,status,runtime_seconds,error_type,error_message
11,Product-mix + seven-factor full factorial design,1117,1118,1,1,2,2,30,60,10,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,303040.43202395027,284457.661629423,265512.4302312906,8,9,8,4,4,4,18582.77039452729,37528.00179265969,6.532701663960096,14.134178863102065,40,81,success,16.947428390034474,,
11,Product-mix + seven-factor full factorial design,1118,1119,1,1,2,2,30,60,10,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,359697.5448043315,350938.4666454116,337759.02187126206,9,9,8,4,4,4,8759.078158919874,21938.52293306944,2.4959014161790507,6.495318115123919,40,81,success,15.384023334947416,,
11,Product-mix + seven-factor full factorial design,1119,1120,1,1,2,2,30,60,10,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,364278.7993289668,350888.1272538807,337759.02187126206,8,9,8,4,4,4,13390.67207508604,26519.77745770471,3.816222617699853,7.851685888589767,40,81,success,15.603360092965886,,
11,Product-mix + seven-factor full factorial design,1120,1121,1,1,2,2,15,60,25,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,126757.54438807513,115015.87124920654,115522.82403301063,6,6,8,3,3,4,11741.673138868588,11234.720355064492,10.20874163829767,9.725108825122014,40,81,success,15.557931238086894,,
11,Product-mix + seven-factor full factorial design,1121,1122,1,1,2,2,15,60,25,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,143823.08624468534,115270.58045033512,115522.8240330108,8,6,8,4,3,4,28552.505794350232,28300.262211674533,24.7699852666676,24.4975505477495,40,81,success,18.850548884947784,,
11,Product-mix + seven-factor full factorial design,1122,1123,1,1,2,2,15,60,25,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,246708.24205413545,200927.8561812624,201536.42524479429,10,6,8,4,3,4,45780.38587287304,45171.816809341166,22.784489290311903,22.413723352725768,40,81,success,33.87757131305989,,
11,Product-mix + seven-factor full factorial design,1123,1124,1,1,2,2,15,60,25,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,247675.5804915916,201946.86072079727,201536.42524479429,10,6,8,4,3,4,45728.71977079436,46139.15524679734,22.6439369285452,22.89370528962933,40,81,success,40.07601657998748,,
11,Product-mix + seven-factor full factorial design,1124,1125,1,1,2,2,15,60,25,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,160858.50189212785,145904.23555111868,146411.18833492437,7,6,8,3,3,4,14954.266341009175,14447.31355720348,10.249370955217977,9.867629462957698,40,81,success,20.452741501037963,,
11,Product-mix + seven-factor full factorial design,1125,1126,1,1,2,2,15,60,25,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,179822.2548292478,146158.94475224722,146411.18833492437,9,6,8,4,3,4,33663.310077000584,33411.06649432343,23.031987631043023,22.82002275529218,40,81,success,24.98348762304522,,
11,Product-mix + seven-factor full factorial design,1126,1127,1,1,2,2,15,60,25,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,277421.3146813519,230174.0074227278,230931.15468972104,10,6,8,4,3,4,47247.30725862409,46490.15999163082,20.526777887588192,20.131610242929312,40,81,success,33.99697529198602,,
11,Product-mix + seven-factor full factorial design,1127,1128,1,1,2,2,15,60,25,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,279423.6836506624,232222.71138547748,230931.15468972104,11,6,8,4,3,4,47200.972265184886,48492.5289609413,20.325734715427448,20.99869505528426,40,81,success,36.07474159100093,,
11,Product-mix + seven-factor full factorial design,1128,1129,1,1,2,2,15,60,25,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,237748.5208841393,192036.72849010967,183886.28935020644,9,6,8,4,3,4,45711.79239402959,53862.23153393282,23.803671700428836,29.29105357678607,40,81,success,25.50483933999203,,
11,Product-mix + seven-factor full factorial design,1129,1130,1,1,2,2,15,60,25,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,241004.4841920319,192036.72849010967,183886.28935020644,9,6,8,4,3,4,48967.75570192223,57118.19484182546,25.49916158587558,31.061693095043868,40,81,success,16.481703452998772,,
11,Product-mix + seven-factor full factorial design,1130,1131,1,1,2,2,15,60,25,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,315229.46813355456,241497.16584434276,269117.49454890017,9,7,8,4,3,4,73732.30228921183,46111.97358465439,30.53133233734762,17.13451355585342,40,81,success,37.59125980292447,,
11,Product-mix + seven-factor full factorial design,1131,1132,1,1,2,2,15,60,25,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,324506.4836879073,273146.8110379063,269117.49454890017,9,7,8,4,4,4,51359.67265000101,55388.98913900711,18.802955251369752,20.581712545983372,40,81,success,25.666414525941946,,
11,Product-mix + seven-factor full factorial design,1132,1133,1,1,2,2,15,60,25,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,268570.4587192874,220258.2360866865,214591.24349083693,10,6,8,4,3,4,48312.222632600926,53979.215228450485,21.934354642514617,25.15443517188781,40,81,success,29.552752506919205,,
11,Product-mix + seven-factor full factorial design,1133,1134,1,1,2,2,15,60,25,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,274149.3517513707,220394.6101866485,214591.24349083693,11,7,8,4,3,4,53754.74156472221,59558.10826053377,24.390225114488157,27.75421181763035,40,81,success,19.332458338933066,,
11,Product-mix + seven-factor full factorial design,1134,1135,1,1,2,2,15,60,25,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,331607.0619236829,253623.9853663545,288501.9718899432,9,6,8,4,3,4,77983.0765573284,43105.09003373975,30.7475164246329,14.941003609564008,40,81,success,25.152943306951784,,
11,Product-mix + seven-factor full factorial design,1135,1136,1,1,2,2,15,60,25,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,336907.69933883945,289737.01087930746,288501.9718899432,8,7,8,4,4,4,47170.68845953199,48405.72744889627,16.280518776795606,16.77830038103238,40,81,success,19.9566794129787,,
11,Product-mix + seven-factor full factorial design,1136,1137,1,1,2,2,30,60,25,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,143909.714696822,143324.5964053508,151158.52161691952,6,6,8,3,3,4,585.1182914711826,-7248.80692009753,0.4082469486370296,-4.79550001055723,40,81,success,14.06957735598553,,
11,Product-mix + seven-factor full factorial design,1137,1138,1,1,2,2,30,60,25,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,161557.1908032843,151158.52161691914,151158.52161691952,8,8,8,4,4,4,10398.66918636515,10398.669186364772,6.87931389850351,6.879313898503242,40,81,success,17.60486485401634,,
11,Product-mix + seven-factor full factorial design,1138,1139,1,1,2,2,30,60,25,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,279914.91006550327,253123.80165210465,260465.04827149835,10,7,8,4,3,4,26791.10841339861,19449.861794004915,10.5841917032443,7.467359602786765,40,81,success,14.109288592939263,,
11,Product-mix + seven-factor full factorial design,1139,1140,1,1,2,2,30,60,25,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,281451.24561410205,261921.31317624255,260465.0482714992,10,8,8,4,4,4,19529.93243785948,20986.197342602885,7.456412080798519,8.057202869203259,40,81,success,17.758290365920402,,
11,Product-mix + seven-factor full factorial design,1140,1141,1,1,2,2,30,60,25,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,232550.4373491248,205101.3250091737,212935.25022074336,8,6,8,4,3,4,27449.11233995107,19615.18712838145,13.383196007496942,9.211808335184992,40,81,success,12.088736144942231,,
11,Product-mix + seven-factor full factorial design,1141,1142,1,1,2,2,30,60,25,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,232550.4373491248,212935.13138182383,212935.25022074336,8,8,8,4,4,4,19615.30596730096,19615.18712838145,9.211869286204276,9.211808335184992,40,81,success,14.422271257033572,,
11,Product-mix + seven-factor full factorial design,1142,1143,1,1,2,2,30,60,25,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,335627.6798124514,303454.737333083,320641.78304782684,9,6,8,4,3,4,32172.942479368416,14985.896764624573,10.602221195200594,4.673719258350457,40,81,success,18.750142300035805,,
11,Product-mix + seven-factor full factorial design,1143,1144,1,1,2,2,30,60,25,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,336080.7717015744,321698.04178006767,320641.78304782684,10,10,8,4,4,4,14382.729921506718,15438.98865374754,4.470878915495428,4.815027070706086,40,81,success,19.20855550793931,,
11,Product-mix + seven-factor full factorial design,1144,1145,1,1,2,2,30,60,25,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,247926.2368197729,219068.59029530303,219533.2645859738,9,7,8,4,3,4,28857.64652446989,28392.97223379911,13.172881829188738,12.933334858089276,40,81,success,8.762610065052286,,
11,Product-mix + seven-factor full factorial design,1145,1146,1,1,2,2,30,60,25,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,248669.4462508934,226902.5155068717,219533.2645859738,8,9,8,4,4,4,21766.930744021665,29136.1816649196,9.593075993625312,13.27187554918779,40,81,success,8.568520202999935,,
11,Product-mix + seven-factor full factorial design,1146,1147,1,1,2,2,30,60,25,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,345447.0815309252,291959.2631930617,327870.6318275757,11,8,8,4,3,4,53487.818337863486,17576.4497033495,18.32030186433715,5.360788066127497,40,81,success,22.026858775061555,,
11,Product-mix + seven-factor full factorial design,1147,1148,1,1,2,2,30,60,25,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,350325.6372249802,330991.963132077,327870.6318275762,10,9,8,4,4,4,19333.67409290321,22455.00539740402,5.84113097791091,6.84873947759154,40,81,success,17.611430919962004,,
11,Product-mix + seven-factor full factorial design,1148,1149,1,1,2,2,30,60,25,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,307161.7787989428,268596.4460651655,276368.0871262556,10,6,8,4,3,4,38565.33273377729,30793.691672687244,14.358094940846971,11.142274780307575,40,81,success,11.31692039198242,,
11,Product-mix + seven-factor full factorial design,1149,1150,1,1,2,2,30,60,25,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,307116.1207103986,288522.8909413442,276368.0871262556,10,9,8,4,4,4,18593.229769054396,30748.033584143035,6.444282361233632,11.125754027488764,40,81,success,14.09191696997732,,
11,Product-mix + seven-factor full factorial design,1150,1151,1,1,2,2,30,60,25,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,368835.4325219568,359773.36705775943,359773.36705776094,8,8,8,4,4,4,9062.065464197309,9062.065464195795,2.518826098303838,2.518826098303407,40,81,success,13.50913605594542,,
11,Product-mix + seven-factor full factorial design,1151,1152,1,1,2,2,30,60,25,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,373273.1995310007,359773.3670577586,359773.36705776094,8,8,8,4,4,4,13499.832473242072,13499.832473239743,3.7523156824098063,3.7523156824091353,40,81,success,14.975986554985866,,
11,Product-mix + seven-factor full factorial design,1152,1153,1,0,3,3,15,30,10,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,91430.17103539393,82230.77552801493,72911.1349112363,9,5,8,4,2,4,9199.395507378998,18519.036124157632,11.18729021866623,25.399462162676716,40,81,success,22.967555230949078,,
11,Product-mix + seven-factor full factorial design,1153,1154,1,0,3,3,15,30,10,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,91430.1710353942,82230.77552801493,72911.1349112363,9,5,8,4,2,4,9199.39550737926,18519.03612415789,11.187290218666549,25.399462162677068,40,81,success,24.38688740192447,,
11,Product-mix + seven-factor full factorial design,1154,1155,1,0,3,3,15,30,10,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,178043.2441793491,155254.31030046544,146390.22934448492,11,5,8,4,3,4,22788.93387888366,31653.01483486418,14.678454874959655,21.622354836522888,40,81,success,24.92460472905077,,
11,Product-mix + seven-factor full factorial design,1155,1156,1,0,3,3,15,30,10,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,178043.2441793491,155254.31030046544,146390.22934448492,11,5,8,4,3,4,22788.93387888366,31653.01483486418,14.678454874959655,21.622354836522888,40,81,success,24.17864853306673,,
11,Product-mix + seven-factor full factorial design,1156,1157,1,0,3,3,15,30,10,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,129619.32460725064,113119.13982992586,103799.49921314696,9,5,8,4,2,4,16500.184777324772,25819.82539410368,14.586554319748831,24.874710947385203,40,81,success,23.72577611799352,,
11,Product-mix + seven-factor full factorial design,1157,1158,1,0,3,3,15,30,10,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,129619.32460725064,113119.13982992586,103799.49921314696,9,5,8,4,2,4,16500.184777324772,25819.82539410368,14.586554319748831,24.874710947385203,40,81,success,22.72069080499932,,
11,Product-mix + seven-factor full factorial design,1158,1159,1,0,3,3,15,30,10,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,211114.5604846109,186142.67460237697,177278.59364639453,9,5,8,4,3,4,24971.88588223394,33835.96683821638,13.415454535386298,19.086324040739328,40,81,success,18.019038663012907,,
11,Product-mix + seven-factor full factorial design,1159,1160,1,0,3,3,15,30,10,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,211114.5604846109,186142.67460237697,177278.59364639453,9,5,8,4,3,4,24971.88588223394,33835.96683821638,13.415454535386298,19.086324040739328,40,81,success,19.391358874971047,,
11,Product-mix + seven-factor full factorial design,1160,1161,1,0,3,3,15,30,10,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,91430.1710353942,82230.77552801493,72911.1349112363,9,5,8,4,2,4,9199.39550737926,18519.03612415789,11.187290218666549,25.399462162677068,40,81,success,23.53133300098125,,
11,Product-mix + seven-factor full factorial design,1161,1162,1,0,3,3,15,30,10,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,91430.1710353942,82230.77552801493,72911.1349112363,9,5,8,4,2,4,9199.39550737926,18519.03612415789,11.187290218666549,25.399462162677068,40,81,success,23.444665982038718,,
11,Product-mix + seven-factor full factorial design,1162,1163,1,0,3,3,15,30,10,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,178043.2441793491,155254.31030046544,146390.22934448492,11,5,8,4,3,4,22788.93387888366,31653.01483486418,14.678454874959655,21.622354836522888,40,81,success,23.940991154988296,,
11,Product-mix + seven-factor full factorial design,1163,1164,1,0,3,3,15,30,10,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,178043.2441793491,155254.31030046544,146390.22934448492,11,5,8,4,3,4,22788.93387888366,31653.01483486418,14.678454874959655,21.622354836522888,40,81,success,23.545619603944942,,
11,Product-mix + seven-factor full factorial design,1164,1165,1,0,3,3,15,30,10,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,129619.32460725064,113119.13982992586,103799.49921314696,9,5,8,4,2,4,16500.184777324772,25819.82539410368,14.586554319748831,24.874710947385203,40,81,success,22.38990988000296,,
11,Product-mix + seven-factor full factorial design,1165,1166,1,0,3,3,15,30,10,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,129619.32460725064,113119.13982992586,103799.49921314696,9,5,8,4,2,4,16500.184777324772,25819.82539410368,14.586554319748831,24.874710947385203,40,81,success,24.931560313911177,,
11,Product-mix + seven-factor full factorial design,1166,1167,1,0,3,3,15,30,10,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,211114.5604846109,186142.67460237697,177278.59364639453,9,5,8,4,3,4,24971.88588223394,33835.96683821638,13.415454535386298,19.086324040739328,40,81,success,17.89476461696904,,
11,Product-mix + seven-factor full factorial design,1167,1168,1,0,3,3,15,30,10,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,211114.5604846109,186142.67460237697,177278.59364639453,9,5,8,4,3,4,24971.88588223394,33835.96683821638,13.415454535386298,19.086324040739328,40,81,success,19.39816967002116,,
11,Product-mix + seven-factor full factorial design,1168,1169,1,0,3,3,30,30,10,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,132672.796958116,132477.75752762562,129570.04502645438,5,5,8,4,4,4,195.0394304903748,3102.7519316616235,0.1472242843857794,2.394652198375121,40,81,success,3.477235301048495,,
11,Product-mix + seven-factor full factorial design,1169,1170,1,0,3,3,30,30,10,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,132672.796958116,132477.75752762562,129570.04502645438,5,5,8,4,4,4,195.0394304903748,3102.7519316616235,0.1472242843857794,2.394652198375121,40,81,success,3.448449390940368,,
11,Product-mix + seven-factor full factorial design,1170,1171,1,0,3,3,30,30,10,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,238351.27637846695,238156.2369479765,238156.2369479752,8,8,8,4,4,4,195.0394304904621,195.03943049180089,0.0818955795531263,0.0818955795536889,40,81,success,14.175378436921164,,
11,Product-mix + seven-factor full factorial design,1171,1172,1,0,3,3,30,30,10,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,238351.27637846695,238156.2369479765,238156.2369479752,8,8,8,4,4,4,195.0394304904621,195.03943049180089,0.0818955795531263,0.0818955795536889,40,81,success,14.20319292799104,,
11,Product-mix + seven-factor full factorial design,1172,1173,1,0,3,3,30,30,10,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,196851.5993851913,194230.15061954403,191346.77363027615,6,5,8,4,4,4,2621.4487656473066,5504.82575491516,1.349661088809107,2.876884543426736,40,81,success,11.723890222958287,,
11,Product-mix + seven-factor full factorial design,1173,1174,1,0,3,3,30,30,10,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,196851.5993851913,194230.15061954403,191346.77363027615,6,5,8,4,4,4,2621.4487656473066,5504.82575491516,1.349661088809107,2.876884543426736,40,81,success,10.194084974005818,,
11,Product-mix + seven-factor full factorial design,1174,1175,1,0,3,3,30,30,10,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,293606.8783096636,293411.8388791732,290596.41387683066,5,5,8,4,4,4,195.0394304904039,3010.4644328329014,0.0664729246220773,1.035960627548861,40,81,success,4.079510285984725,,
11,Product-mix + seven-factor full factorial design,1175,1176,1,0,3,3,30,30,10,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,293606.8783096636,293411.8388791732,290596.41387683066,5,5,8,4,4,4,195.0394304904039,3010.4644328329014,0.0664729246220773,1.035960627548861,40,81,success,4.1217023220378906,,
11,Product-mix + seven-factor full factorial design,1176,1177,1,0,3,3,30,30,10,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,132672.796958116,132477.75752762562,129570.04502645438,5,5,8,4,4,4,195.0394304903748,3102.7519316616235,0.1472242843857794,2.394652198375121,40,81,success,3.31640160700772,,
11,Product-mix + seven-factor full factorial design,1177,1178,1,0,3,3,30,30,10,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,132672.796958116,132477.75752762562,129570.04502645438,5,5,8,4,4,4,195.0394304903748,3102.7519316616235,0.1472242843857794,2.394652198375121,40,81,success,3.3490201289532706,,
11,Product-mix + seven-factor full factorial design,1178,1179,1,0,3,3,30,30,10,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,238351.27637846695,238156.2369479765,238156.2369479752,8,8,8,4,4,4,195.0394304904621,195.03943049180089,0.0818955795531263,0.0818955795536889,40,81,success,14.050424103974365,,
11,Product-mix + seven-factor full factorial design,1179,1180,1,0,3,3,30,30,10,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,238351.27637846695,238156.2369479765,238156.2369479752,8,8,8,4,4,4,195.0394304904621,195.03943049180089,0.0818955795531263,0.0818955795536889,40,81,success,13.519042073981836,,
11,Product-mix + seven-factor full factorial design,1180,1181,1,0,3,3,30,30,10,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,196851.5993851913,194230.15061954403,191346.77363027615,6,5,8,4,4,4,2621.4487656473066,5504.82575491516,1.349661088809107,2.876884543426736,40,81,success,12.197124188067392,,
11,Product-mix + seven-factor full factorial design,1181,1182,1,0,3,3,30,30,10,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,196851.5993851913,194230.15061954403,191346.77363027615,6,5,8,4,4,4,2621.4487656473066,5504.82575491516,1.349661088809107,2.876884543426736,40,81,success,12.080441505997442,,
11,Product-mix + seven-factor full factorial design,1182,1183,1,0,3,3,30,30,10,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,293606.8783096636,293411.8388791732,290596.41387683066,5,5,8,4,4,4,195.0394304904039,3010.4644328329014,0.0664729246220773,1.035960627548861,40,81,success,4.48578940005973,,
11,Product-mix + seven-factor full factorial design,1183,1184,1,0,3,3,30,30,10,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,293606.8783096636,293411.8388791732,290596.41387683066,5,5,8,4,4,4,195.0394304904039,3010.4644328329014,0.0664729246220773,1.035960627548861,40,81,success,4.231505954056047,,
11,Product-mix + seven-factor full factorial design,1184,1185,1,0,3,3,15,30,25,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,148730.6163507299,132454.25023783994,130339.12360215664,8,4,8,4,4,4,16276.366112889957,18391.492748573248,12.28829281330232,14.11049287450398,40,81,success,28.55752950895112,,
11,Product-mix + seven-factor full factorial design,1185,1186,1,0,3,3,15,30,25,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,148730.6163507299,132454.25023783994,130339.12360215664,8,4,8,4,4,4,16276.366112889957,18391.492748573248,12.28829281330232,14.11049287450398,40,81,success,26.56645355699584,,
11,Product-mix + seven-factor full factorial design,1186,1187,1,0,3,3,15,30,25,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,300225.078161665,262216.4888163152,261332.3642361196,9,7,8,4,4,4,38008.58934534981,38892.7139255454,14.495117952698674,14.882471231311008,40,81,success,30.04767937294673,,
11,Product-mix + seven-factor full factorial design,1187,1188,1,0,3,3,15,30,25,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,300225.078161665,262216.4888163152,261332.3642361196,9,7,8,4,4,4,38008.58934534981,38892.7139255454,14.495117952698674,14.882471231311008,40,81,success,28.68377722497098,,
11,Product-mix + seven-factor full factorial design,1188,1189,1,0,3,3,15,30,25,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,186210.2285135281,163342.61453975365,161227.48790407155,8,4,8,4,4,4,22867.61397377445,24982.740609456552,13.999784464212205,15.495335773215665,40,81,success,35.67293100198731,,
11,Product-mix + seven-factor full factorial design,1189,1190,1,0,3,3,15,30,25,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,186210.2285135281,163342.61453975365,161227.48790407044,8,4,8,4,4,4,22867.61397377445,24982.740609457655,13.999784464212205,15.495335773216452,40,81,success,36.07569600199349,,
11,Product-mix + seven-factor full factorial design,1190,1191,1,0,3,3,15,30,25,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,325408.2976844589,292999.0309594099,292134.5710282352,8,7,8,4,4,4,32409.266725049005,33273.726656223706,11.061219765446516,11.389862740006814,40,81,success,29.144132743007503,,
11,Product-mix + seven-factor full factorial design,1191,1192,1,0,3,3,15,30,25,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,325408.2976844589,292999.0309594099,292134.5710282352,8,7,8,4,4,4,32409.266725049005,33273.726656223706,11.061219765446516,11.389862740006814,40,81,success,30.098657546099275,,
11,Product-mix + seven-factor full factorial design,1192,1193,1,0,3,3,15,30,25,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,148730.6163507299,132454.25023783994,130339.12360215664,8,4,8,4,4,4,16276.366112889957,18391.492748573248,12.28829281330232,14.11049287450398,40,81,success,27.05854783405084,,
11,Product-mix + seven-factor full factorial design,1193,1194,1,0,3,3,15,30,25,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,148730.6163507299,132454.25023783994,130339.12360215664,8,4,8,4,4,4,16276.366112889957,18391.492748573248,12.28829281330232,14.11049287450398,40,81,success,26.0132439279696,,
11,Product-mix + seven-factor full factorial design,1194,1195,1,0,3,3,15,30,25,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,300225.078161665,262216.4888163152,261332.3642361196,9,7,8,4,4,4,38008.58934534981,38892.7139255454,14.495117952698674,14.882471231311008,40,81,success,30.798436854965985,,
11,Product-mix + seven-factor full factorial design,1195,1196,1,0,3,3,15,30,25,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,300225.078161665,262216.4888163152,261332.3642361196,9,7,8,4,4,4,38008.58934534981,38892.7139255454,14.495117952698674,14.882471231311008,40,81,success,30.40475011698436,,
11,Product-mix + seven-factor full factorial design,1196,1197,1,0,3,3,15,30,25,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,186210.2285135281,163342.61453975365,161227.48790407044,8,4,8,4,4,4,22867.61397377445,24982.740609457655,13.999784464212205,15.495335773216452,40,81,success,36.19633619999513,,
11,Product-mix + seven-factor full factorial design,1197,1198,1,0,3,3,15,30,25,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,186210.2285135281,163342.61453975365,161227.48790407044,8,4,8,4,4,4,22867.61397377445,24982.740609457655,13.999784464212205,15.495335773216452,40,81,success,35.43926176603418,,
11,Product-mix + seven-factor full factorial design,1198,1199,1,0,3,3,15,30,25,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,325408.2976844589,292999.0309594099,292134.5710282352,8,7,8,4,4,4,32409.266725049005,33273.726656223706,11.061219765446516,11.389862740006814,40,81,success,28.442666167975403,,
